corpus,session,start_frac,dur_s,min_nose_gap,lag_s,height_match,ordinal
mouse-dyad-10m,20250907_143021,0.1929576370858576,0.5995747016782762,0.05581368255752907,0.8593904057388625,0.9599583013126629,24
mouse-dyad-10m,20250907_143021,0.20942347380334198,0.6128985839377934,0.21801105183336378,0.42636423230455195,0.7962288379113961,25
mouse-dyad-10m,20250907_143021,0.21344562057563854,0.36640676213672435,0.14455417464608178,2.484904041399967,0.9772536392743537,26
mouse-dyad-10m,20250907_143021,0.2356145840268069,1.6788091646991734,0.039027032026407525,0.3330970564879312,0.8605003209303125,27
mouse-dyad-10m,20250907_143021,0.2623937598473249,0.25981570406058635,0.11171816720377024,0.11325299920589661,0.9664134911362725,28
mouse-dyad-10m,20250907_143021,0.30007434036792935,1.0392628162423454,0.052763250187533535,0.6861799363651383,0.9534694428946338,29
mouse-dyad-10m,20250907_143021,0.3725894858309478,1.0659105807613798,0.07484302837397273,0.8260807000900694,0.9394650707572839,30
mouse-dyad-10m,20250907_143021,0.38908860928034084,0.5662649960294831,0.0892890615221374,0.37306870326648295,0.8727625491307726,31
mouse-dyad-10m,20250907_143021,0.3923063266981781,0.4063784089152761,0.09415871873133574,1.0059531105935522,0.9911871697934767,32
mouse-dyad-10m,20250907_143021,0.3939595677163083,0.3797306443962416,0.05579454551769471,0.013323882259517248,0.9939394746670156,33
mouse-dyad-10m,20250907_143021,0.3950080997714311,1.0858964041506558,0.03746801996972176,0.22650599841179322,0.9886073293198183,34
mouse-dyad-10m,20250907_143021,0.39744912677806626,0.6995038186246555,0.0631894970817635,0.07994329355710349,0.9839611185372209,35
mouse-dyad-10m,20250907_143021,0.4171104897587822,0.5396172315104486,0.08139273543627389,0.18653435163324147,0.9776591677408938,36
mouse-dyad-10m,20250907_143021,0.4198954796618068,2.5715092760868288,0.045647572483695116,0.39971646778551745,0.994205714852967,37
mouse-dyad-10m,20250907_143021,0.4227414952399973,0.8993620525174143,0.11297212284922772,0.6795179952353797,0.8901918121592897,38
mouse-dyad-10m,20250907_143021,0.42468322126800256,0.42636423230455195,0.05174718509761762,0.4663358790831037,0.94233804609659,39
mouse-dyad-10m,20250907_143021,0.42533231254022147,0.5529411137699658,0.015636887396616124,1.2457829912648628,0.8383432991339845,40
mouse-dyad-10m,20250907_143021,0.433581874264918,0.31977317422841395,0.21543890630177792,0.42636423230455195,0.940669432872209,41
mouse-dyad-10m,20250907_143021,0.43473581430441827,1.345712108211242,0.009290063482925753,0.3597448210069657,0.9669008578442958,42
mouse-dyad-10m,20250907_143021,0.4388078911745778,0.8927001113876556,0.08026522233035537,0.31977317422841395,0.9051331128059791,43
mouse-dyad-10m,20250907_143021,0.44018374276013583,0.4063784089152761,0.15578763450603908,1.6521614001801388,0.7819578461989559,44
mouse-dyad-10m,20250907_143021,0.44670239442558196,0.8127568178305522,0.0603795691795548,0.26647764519034495,0.9968383421931633,45
mouse-dyad-10m,20250907_143021,0.4489825355613253,0.31977317422841395,0.0896791608380894,1.1458538743184834,0.9793688652151485,46
mouse-dyad-10m,20250907_143021,0.4530878991633935,0.6595321718461038,0.007395090004944477,0.6661941129758624,0.8775974735819014,47
mouse-dyad-10m,20250907_143021,0.4596065508288396,0.5063075258616554,0.18563841357068347,1.632175576790863,0.937165588464232,48
mouse-dyad-10m,20250907_143021,0.4651487916916317,3.6773915036267604,0.11185084903237422,3.350956388268588,0.6588156648600176,49
mouse-dyad-10m,20250907_143021,0.4702083749417482,0.9593195226852419,0.07219938010585673,1.6255136356611044,0.8468639694937389,50
mouse-dyad-10m,20250907_143021,0.4729989126334243,1.4922748130659318,0.010763146917048935,3.350956388268588,0.7759973239157173,51
mouse-dyad-10m,20250907_143021,0.4808323902092626,0.7128277008841728,0.22512382421022448,0.026647764519034497,0.5547234872554806,52
mouse-dyad-10m,20250907_143021,0.6697956194660808,0.992629228334035,0.04851968625010738,0.21318211615227597,0.929654086062469,53
mouse-dyad-10m,20250907_143021,0.7742216452522025,0.3597448210069657,0.09229897836857985,0.9193478759066901,0.9656215095399654,54
mouse-dyad-10m,20250907_143021,0.7769955395779242,0.5596030548997244,0.05286900321026015,0.2731395863201036,0.9312172205904828,55
mouse-dyad-10m,20250907_143021,0.8848778376938952,0.41970229117479335,0.049802271083164755,0.2798015274498622,0.9278364026598622,56
mouse-dyad-10m,20250907_143021,0.9224973925393338,0.4396881145640692,0.03148080972634217,0.7061657597544142,0.9968848761917174,57
mouse-dyad-10m,20250907_151901,0.09258704314143332,2.0319001664159546,0.01233435151447106,0.6728587436328244,0.9352138646417275,1
mouse-dyad-10m,20250907_151901,0.09458484555877424,0.606239066045416,0.004666814167701055,3.071167136779525,0.9347866909856736,2
mouse-dyad-10m,20250907_151901,0.21568496875658996,0.40638003328319094,0.09390669470312037,0.36640822673074597,0.8743240655720509,3
mouse-dyad-10m,20250907_151901,0.7177160678808866,2.105181811762104,0.021947905322594306,1.785407359342544,0.991129044787585,4
mouse-dyad-10m,20250907_154801,0.011168933591775754,0.8127638567910085,0.07143729502882612,1.0659198121849291,0.8566314601768097,1
mouse-dyad-10m,20250907_154801,0.021560318350707847,0.33309994130779036,0.0941489914310457,0.13323997652311614,0.9619190199030503,2
mouse-dyad-10m,20250907_154801,0.025648003643371674,0.5729318990493995,0.05485514065833659,0.03997199295693484,0.8865910079248909,3
mouse-dyad-10m,20250907_154801,0.030296634879729858,0.6595378837894249,0.185096931322812,0.726157872050983,0.8217938171138423,4
mouse-dyad-10m,20250907_154801,0.04059915691490839,1.2657797769696033,0.12007502796881617,0.6595378837894249,0.7157521127749178,5
mouse-dyad-10m,20250907_154801,0.12296379399399066,0.43969192252628325,0.11037033956154615,0.8061018579648527,0.8002562074743693,6
mouse-dyad-10m,20250907_154801,0.1415694267798926,0.33976194013394617,0.07288758863674827,1.1125538039680198,0.8742416646336777,7
mouse-dyad-10m,20250907_154801,0.17601484007486684,0.9193558380095014,0.03840006463234539,0.07994398591386968,0.9033434421698131,8
mouse-dyad-10m,20250907_154801,0.187605871604472,0.999299823923371,0.03304652280922962,0.13990197534927196,0.9360952612230978,9
mouse-dyad-10m,20250907_154801,0.19123813543789883,0.9526658321402804,0.04298546069667518,0.4663399178309065,0.9242895118275731,10
mouse-dyad-10m,20250907_154801,0.26062881484896117,1.478963739406589,0.16506938902240265,1.1192158027941757,0.8465127092608241,11
mouse-dyad-10m,20250907_154801,0.2637167944993974,0.6062418931801784,0.05920320377633308,0.059957989435402266,0.923258147680224,12
mouse-dyad-10m,20250907_154801,0.27193104252636724,0.3530859377862578,0.04089160448452736,0.23983195774160906,0.8672662327488314,13
mouse-dyad-10m,20250907_154801,0.3443763780664582,0.6595378837894249,0.1076985980669365,0.15322597300158355,0.7961803117824549,14
mouse-dyad-10m,20250907_154801,0.3515242734083853,0.25315595539392066,0.059054978308917996,0.5329599060924646,0.9700107899199979,15
mouse-dyad-10m,20250907_154801,0.40299800614263576,1.7387816936266656,0.03237127216484198,0.6262278896586458,0.909710351481554,16
mouse-dyad-10m,20250907_154801,0.419943016778393,0.4663399178309065,0.09094935342884188,0.1931979659585184,0.7247544895410993,17
mouse-dyad-10m,20250907_154801,0.44725164257190936,0.5462839037447762,0.013870616761899015,0.20652196361083003,0.9473447213328935,18
mouse-dyad-10m,20250907_154801,0.4700782547361055,1.5389217288419914,0.036680132096906716,0.6995098767463598,0.9754526787211533,19
mouse-dyad-10m,20250907_154801,0.47155004359827385,1.2724417757957591,0.1304550318086148,1.7654296889312888,0.9504102479867904,20
mouse-dyad-10m,20250907_154801,0.5344648520157953,0.33976194013394617,0.045027385211438994,0.06661998826155807,0.948091913945391,21
mouse-dyad-10m,20250907_154801,0.5468167706175404,0.4663399178309065,0.07802117150763295,0.8727218462264107,0.7637823609518498,22
mouse-dyad-10m,20250907_154801,0.5600462086163519,0.3597479366124136,0.06145159814698579,0.1798739683062068,0.8295045164735236,23
mouse-dyad-10m,20250907_154801,0.6329303038549761,0.552945902570932,0.025274229958337557,0.1931979659585184,0.977978277091117,24
mouse-dyad-10m,20250907_154801,0.676861812910643,1.452315744101966,0.11884291406851206,0.5396219049186204,0.8669330846412662,25
mouse-dyad-10m,20250907_154801,0.9181407696622661,0.379733933090881,0.0501198390044304,0.3530859377862578,0.9568931960004918,26
mouse-dyad-10m,20250907_161657,0.01988803607726399,0.6328911533808379,0.16376540478984974,0.2131843885072296,0.750522342153823,1
mouse-dyad-10m,20250907_161657,0.035138677537238004,1.785419253748048,0.035843631568471465,1.3124163917476321,0.8194075958491412,2
mouse-dyad-10m,20250907_161657,0.052677470592808986,0.5662710319723286,0.024576976006009745,0.07328213354936018,0.8317521060915605,3
mouse-dyad-10m,20250907_161657,0.06477912672583279,0.4263687770144592,0.11479101519341289,0.3730726798876518,0.689115812711479,4
mouse-dyad-10m,20250907_161657,0.10860944806673405,0.4996509105638194,0.07318402434883625,0.5129749348455213,0.8934363535667861,5
mouse-dyad-10m,20250907_161657,0.1259760743760344,1.0925699910995517,0.03932432990029698,0.4996509105638194,0.8322295285359371,6
mouse-dyad-10m,20250907_161657,0.5563651712226061,0.5063129227046703,0.06455142935777365,2.1584919336356996,0.9199845823259266,7
mouse-dyad-10m,20250907_161657,0.5580590698552689,1.3790365131561415,0.04565206457059817,4.190405636595232,0.8581766807227704,8
mouse-dyad-10m,20250907_161657,0.8352753001810528,0.6662012140850925,0.09146658113078791,0.5795950562540305,0.735537257489811,9
mouse-dyad-10m,20250907_161657,0.8368969998556021,0.6328911533808379,0.10808832219905687,2.5249026013825007,0.9205726011083676,10
mouse-dyad-10m,20250907_161657,0.8657876906330183,0.27980450991573885,0.10779196440909392,1.052597918254446,0.8543662085417323,11
mouse-dyad-10m,20250907_164826,0.13172568534233794,0.4330305006698649,0.014130579024097563,0.14656416945749273,0.9945560827827128,1
mouse-dyad-10m,20250907_164826,0.13228106811214288,1.1192172940390355,0.04842059404926239,0.8127649397188234,0.9904421786466158,2
mouse-dyad-10m,20250907_164826,0.46128982094459503,0.3464244005358919,0.37532899011142284,0.03997204621567984,0.7382052677849914,3
mouse-dyad-10m,20250907_171538,0.0009830220430197105,0.40638328205797825,0.2899268667846907,1.0326132576883054,0.5692121907501431,1
mouse-dyad-10m,20250907_171538,0.05684866458954664,0.912696879376115,0.07366580979821481,0.353087113919227,0.7912677674284054,2
mouse-dyad-10m,20250907_171538,0.09809671381840195,0.36641115595391477,0.052151918557066926,0.8327526271679881,0.7523422471261044,3
mouse-dyad-10m,20250907_171538,0.1871685077503235,0.7394843329251735,0.8227375858918933,0.026648084069375622,0.32851043553786013,4
mouse-dyad-10m,20250907_171538,0.21104428042231071,0.5662717864742319,0.24391053966899703,0.4730034922314173,0.36643274295366707,5
mouse-dyad-10m,20250907_171538,0.412225017633305,0.5995818915609514,0.05194373791767449,0.20652265153766106,0.9879659133780582,6
mouse-dyad-10m,20250907_171538,0.41343019155045346,0.7261602908904857,0.26052147800605613,1.6521812123012884,0.6092290605842053,7
mouse-dyad-10m,20250907_171538,0.7390604086483724,1.3857003716075322,0.10718274382502173,0.29312892476313185,0.9781134823368343,8
mouse-dyad-10m,20250907_171538,0.7653076525766841,0.3397630718845392,0.2925059694176592,0.006662021017343906,0.5332036513657662,9
mouse-dyad-10m,20250907_174343,0.049651495376412766,1.0725860983514819,0.004684661307693158,0.4796658328031471,0.8613869843738172,1
mouse-dyad-10m,20250907_174343,0.6161228513509761,2.078551942146971,0.06609706368865476,1.6721683893554158,0.9241262803782206,2
mouse-dyad-10m,20250907_174343,0.618161117436339,1.1991645820078678,0.09157637887895434,4.117131731560346,0.9499837266749297,3
mouse-dyad-10m,20250907_174343,0.7026130904445864,1.7787607966450039,0.05876772106135626,1.3457291420310518,0.8535333943267212,4
mouse-dyad-10m,20250907_174343,0.7062619755074838,0.4463557055251508,0.046161581277223925,0.6328924182819302,0.9904407502969489,5
mouse-dyad-10m,20250907_174343,0.7207742078809253,1.9319873821237872,0.0879531917930908,0.0799443054671912,0.9042040037688216,6
mouse-dyad-10m,20250907_174343,0.736913720807531,0.3797354509691582,0.4582210447094056,0.9260215383282979,0.9635438211015604,7
mouse-dyad-10m,20250907_174343,0.7427730415706312,0.43969368006955156,0.07130161446727609,0.5929202655483347,0.8458454380099526,8
mouse-dyad-10m,20250907_174343,0.7436949820888062,0.41970760370275373,0.11784082203120247,1.6988164911778127,0.9152201356050357,9
mouse-dyad-10m,20250907_174343,0.8959151370414595,0.2931291200463677,0.07436098538913359,0.7394848255715185,0.7768938816194508,10
mouse-dyad-10m,20250907_181225,0.09147103417251204,0.8727253346835038,0.03149190063825637,0.26648101822397063,0.9817729139622838,1
mouse-dyad-10m,20250907_181225,0.27771761164520126,0.43303165461395227,0.06371541920200557,0.2331708909459743,0.8640294329525361,2
mouse-dyad-10m,20250907_183823,0.016961483991002748,0.29312931532986375,0.044676560189172106,0.4463560028886562,0.9899100806470851,1
mouse-dyad-10m,20250907_183823,0.0173613618061148,0.32643946479916647,0.08187879020973227,0.9193601253527545,0.9930865333719653,2
mouse-dyad-10m,20250907_183823,0.01956068978923107,0.4396939729947956,0.0706016304756004,0.10659247830176864,0.706551122556632,3
mouse-dyad-10m,20250907_183823,0.05849323817722363,1.1925033510010365,0.06648845074829647,0.33310149469302697,0.9409385309261487,4
mouse-dyad-10m,20250907_183823,0.2068367998667074,0.2798052555421427,0.05342222520486199,0.01332405978772108,0.9052348712734111,5
mouse-dyad-10m,20250908_154926,0.606250277691385,0.3397630718845392,0.19967875042139882,0.22650871458969277,0.9354235518922361,1
mouse-dyad-10m,20250908_154926,0.6068723063935665,0.36641115595391477,0.02243545900031141,0.7461463539425174,0.8560031899950216,2
mouse-dyad-10m,20250908_154926,0.7115619585017995,0.7394843329251735,0.04519905389812301,0.2864669037457879,0.8639647584599132,3
mouse-dyad-10m,20250908_154926,0.9817001377349269,0.2997909457804757,0.12867931571947247,0.10659233627750249,0.9522055680582301,4
mouse-dyad-10m,20250908_161812,0.01280150174666911,2.2850732089489596,0.038280031820108196,0.2664808406937562,0.7636300160796821,1
mouse-dyad-10m,20250908_161812,0.0500952476160327,0.4130453030753221,0.04751053186564057,1.272446014312686,0.7756466087716741,2
mouse-dyad-10m,20250908_161812,0.05096163992513482,0.2864669037457879,0.20410471377896872,2.3117212930183353,0.6179539141470018,3
mouse-dyad-10m,20250908_161812,0.07228821984149464,0.9926411315842419,0.06637706112319085,0.2531567986590684,0.7995016474524018,4
mouse-dyad-10m,20250908_161812,0.08127981694685572,0.40638328205797825,0.0761503365484894,0.1265783993295342,0.9437659971514357,5
mouse-dyad-10m,20250908_161812,0.22402905746513604,0.2598188196764123,0.1147700517049068,1.0659233627750249,0.7787702522477695,6
mouse-dyad-10m,20250908_161812,0.2706976124227328,2.5648780916774037,0.03071445805728496,0.026648084069375622,0.7828166821558158,7
mouse-dyad-10m,20250908_161812,0.28630378158027736,2.0252543892725474,0.03450536670208766,0.6129059335956393,0.985109821372413,8
mouse-dyad-10m,20250908_161812,0.3359325102606397,1.7854216326481667,0.04630753273485659,0.0,0.8888303867054708,9
mouse-dyad-10m,20250908_161812,0.37514786984121695,1.5988850441625373,0.05894735939312511,0.07994425220812687,0.8070179274586753,10
mouse-dyad-10m,20250908_161812,0.41610156783685165,0.6528780596997027,0.041918049812247685,0.18653658848562935,0.7490013155899784,11
mouse-dyad-10m,20250908_161812,0.47658241556840336,0.9460069844628346,0.05751363950839504,0.1265783993295342,0.8059313795369053,12
mouse-dyad-10m,20250908_161812,0.5554963150557879,0.5795958285089198,0.051799986347704864,0.23983275662438058,0.9031837075754752,13
mouse-dyad-10m,20250908_161812,0.7104639086511494,0.706174227838454,0.1457501970871632,0.19319860950297327,0.7330125382559469,14
mouse-dyad-10m,20250908_161812,0.7575378907790311,0.4330313661273538,0.08049912603612007,0.8860487953067394,0.8442269785591765,15
mouse-dyad-10m,20250908_161812,0.8934059769961734,0.9926411315842419,0.08403835939184176,0.6728641227517345,0.8469644130261376,16
mouse-dyad-10m,20250908_161812,0.9007258812487157,0.8061045430986126,0.25004917513422087,0.09326829424281467,0.6864504950133684,17
mouse-dyad-10m,20250908_161812,0.929733362213077,0.8860487953067394,0.005071218723490915,0.1332404203468781,0.8823916063034496,18
mouse-dyad-10m,20250908_161812,0.9385527916159883,0.8061045430986126,0.07542964657497425,0.43969338714469774,0.8857344187560007,19
mouse-dyad-10m,20250908_161812,0.948094214609818,0.5329616813875124,0.08660547092270637,0.07994425220812687,0.7828763568829474,20
mouse-dyad-10m,20250908_161812,0.9796064579549809,0.7661324169945491,0.040547182078157884,0.026648084069375622,0.9174753679226471,21
mouse-dyad-10m,20250908_161812,0.9892422954953154,1.1791777200698712,0.12112161968611088,0.09993031526015858,0.7687652575741515,22
mouse-dyad-10m,20250908_161812,0.9908973269575746,0.5462857234222003,0.5091582800955179,2.085212578428642,0.8789446956617458,23
mouse-dyad-10m,20250908_164528,0.005814889894754381,1.225812683830265,0.04651993692667487,0.3530873491467611,0.8073472182924992,1
mouse-dyad-10m,20250908_164528,0.1739301879981117,1.052600021984684,0.056756535099103195,0.23983291640157356,0.9300713902097011,2
mouse-dyad-10m,20250908_164528,0.4972147399405737,0.8394152074055075,0.0629030408400805,0.4130455782471545,0.9158199541698493,3
mouse-dyad-10m,20250908_171240,0.03327242737102838,0.3797357039500508,0.25606046008255456,0.4663420925702378,0.751874561898253,1
mouse-dyad-10m,20250908_171240,0.0999505717570352,0.4063838235254929,0.05348604366302786,0.04663420925702378,0.8711528939654114,2
mouse-dyad-10m,20250908_171240,0.2251595310426027,0.3197774349053059,0.05660011449480422,0.35308758437460863,0.9708888328610102,3
mouse-dyad-10m,20250908_171240,0.34681965355800043,0.5329623915088432,0.03946036050018417,0.5462864512965643,0.8009653770111369,4
mouse-dyad-10m,20250908_171240,0.5348580187605174,1.2924337994089448,0.04466153780285576,0.08660638862018702,0.923241994660121,5
mouse-dyad-10m,20250908_171240,0.5506472878334324,0.29312931532986375,0.050556726551343564,0.15322668755879243,0.888997099904288,6
mouse-dyad-10m,20250908_171240,0.5518691095696411,0.999304484079081,0.15962936754221624,1.4656465766493187,0.708755378043265,7
mouse-dyad-10m,20250908_171240,0.5869742695449824,0.35974961426846913,0.05610772945902374,0.1332405978772108,0.7820746609274983,8
mouse-dyad-10m,20250908_171240,0.5882349674273433,0.5063142719334011,0.2105684164691501,1.6455213837835534,0.8337168961467412,9
mouse-dyad-10m,20250908_171240,0.6629882427426566,1.0392766634422441,0.20547270998198042,0.09326841851404756,0.9583367315820849,10
mouse-dyad-10m,20250908_171240,0.6641045435107381,1.2990958293028052,0.0032636907858481943,1.3390680086659685,0.8861013936121307,11
mouse-dyad-10m,20250908_171240,0.7141214824029901,0.7461473481123805,0.07094953394373486,0.45301803278251673,0.9637743809129845,12
mouse-dyad-10m,20250908_171240,0.7801276248340822,0.6328928399167513,0.04991845611389782,9.913100482064483,0.8652275933695268,13
mouse-dyad-10m,20250908_171240,0.9019821280802404,0.7794574975816831,0.22529872363728798,1.5789010848449478,0.7617529478183067,14
mouse-dyad-10m,20250908_171240,0.9032539334329304,2.198469864973978,0.054152203402595266,3.1045059305390117,0.8893282974629008,15
mouse-dyad-10m,20250908_171240,0.9244969704374677,0.5729345708720064,0.06786870949132345,0.19319886692195565,0.7835969391592698,16
mouse-dyad-10m,20250908_171240,0.9252189560088637,0.9859804242913599,0.040950124125634,1.059262753123826,0.8131827880032505,17
mouse-dyad-10m,20250908_171240,0.9868320939247691,0.9859804242913599,0.0630716298561265,2.2184559546555596,0.9422293897443714,18
mouse-dyad-10m,20250908_173928,0.004187516314097046,1.185841321107176,0.05903459813403996,0.09326841851404756,0.8807271777712239,1
mouse-dyad-10m,20250908_173928,0.053826801215157254,0.3464255544807481,0.15114930711259178,1.4523225168615976,0.7212072920986247,2
mouse-dyad-10m,20250908_173928,0.05432108364480531,1.1525311716378734,0.14760474565584691,2.045243177415186,0.8857188926163616,3
mouse-dyad-10m,20250908_173928,0.09485779661111081,0.8460777965202886,0.061316198228030805,0.2198469864973978,0.828420006774006,4
mouse-dyad-10m,20250908_173928,0.11729488667603397,1.3723781581352712,0.10721793265131299,3.2244224686285015,0.8512722196546091,5
mouse-dyad-10m,20250908_173928,0.1771030606634492,0.5729345708720064,0.035875242369291224,0.39305976373777185,0.9147817668000844,6
mouse-dyad-10m,20250908_173928,0.3405217178813611,0.35974961426846913,0.03775626084938015,0.1332405978772108,0.8845704413829067,7
mouse-dyad-10m,20250908_173928,0.6486207298718754,0.35308758437460863,0.03687754610986683,0.3397635245868875,0.9889082655468073,8
slap-2m,2022-10-07/10072022131531,0.05727434020847195,1.2333333333333332,3.174504585324303,0.16666666666666666,0.9512699821813537,1
slap-2m,2022-10-07/10072022131531,0.2083610556664449,0.5666666666666667,3.2988594606158492,0.6666666666666666,0.9514521269964832,2
slap-2m,2022-10-07/10072022131531,0.6092814371257484,1.8666666666666665,1.0592603346306115,0.8999999999999999,0.9866560588781964,3
slap-2m,2022-10-07/10072022131531,0.6147150144156133,0.6666666666666666,0.9069073351027521,3.266666666666666,0.7857769765958037,4
slap-2m,2022-10-07/10072022131531,0.9780993568418718,0.5333333333333332,1.1706085870800578,1.9666666666666663,0.939066617830045,5
slap-2m,2022-10-07/10072022132603,0.045241077019411394,0.4333333334690044,0.5334506687007041,0.8000000002504696,0.8984122416673699,1
slap-2m,2022-10-07/10072022132603,0.3969421832602797,0.5000000001565436,0.6794589529368071,1.1666666670319348,0.8576156937958119,2
slap-2m,2022-10-07/10072022132603,0.3981423502400334,0.23333333340638698,0.2523243742662599,0.7666666669067,0.891954095726239,3
slap-2m,2022-10-07/10072022132603,0.5783239407221874,0.4333333334690044,0.3032419718502675,0.23333333340638698,0.9021518118602005,4
slap-2m,2022-10-07/10072022132603,0.6486119807973283,1.2666666670632436,0.4345143836550693,6.300000001972449,0.6353175411275465,5
slap-2m,2022-10-07/10072022133702,0.6156024430871738,2.166666667629095,2.389572837050495,0.800000000355358,0.8593971596932485,1
slap-2m,2022-10-07/10072022133702,0.9630760688506386,2.366666667717934,0.13749497212720813,1.0333333337923374,0.8908383668441109,2
slap-2m,2022-10-07/10072022134804,0.18154269972451792,0.633333333123967,1.8097538415017338,0.7333333330909092,0.8391794811568142,1
slap-2m,2022-10-07/10072022134804,0.189366391184573,2.2333333325950417,0.08478152339455876,4.733333331768596,0.7430168028897948,2
slap-2m,2022-10-07/10072022134804,0.211900826446281,0.5666666664793389,1.5424271889405994,0.19999999993388434,0.7765199953687104,3
slap-2m,2022-10-07/10072022134804,0.22887052341597797,0.3999999998677687,0.5894146997269544,0.5666666664793389,0.6478457345696251,4
slap-2m,2022-10-07/10072022134804,0.23443526170798898,0.7999999997355374,0.5058256162201811,0.49999999983471083,0.9188149783095387,5
slap-2m,2022-10-07/10072022134804,0.3976308539944904,0.7333333330909092,0.10609440644625634,0.8999999997024795,0.9467513415877937,6
slap-2m,2022-10-07/10072022134804,0.4019283746556474,1.3999999995371903,0.149919497224303,1.0666666663140498,0.975340387163692,7
slap-2m,2022-10-07/10072022134804,0.9709090909090909,0.5333333331570249,3.3838773838497347,4.066666665322315,0.7937346467880941,8
slap-2m,2022-10-07/10072022135851,0.05783426763612144,2.5999999988455342,0.14386702595787335,15.066666659976686,0.7650475438674122,1
slap-2m,2022-10-07/10072022135851,0.9427207637231504,0.7666666663262472,1.4330044316025057,0.7666666663262472,0.8601310669408917,2
slap-2m,2022-10-07/10072022135851,0.9496586557140478,0.29999999986679243,1.2931141205649368,0.16666666659266247,0.7796511852069147,3
slap-2m,2022-10-07/10072022140918,0.14840626688276606,0.43333333319286865,2.737183858680668,0.19999999993517015,0.9212687766605558,1
slap-2m,2022-10-07/10072022140918,0.19092382495948138,0.7333333330956239,3.198450570466102,1.2666666662560777,0.7775482461134469,2
slap-2m,2022-10-07/10072022140918,0.7459751485683415,0.36666666654781194,0.7705672530474984,9.166666663695299,0.42363057700709494,3
slap-2m,2022-10-07/10072022140918,0.7507833603457591,1.4666666661912477,1.1234556853224713,2.966666665705024,0.6851330875141721,4
slap-2m,2022-10-07/10072022140918,0.7680172879524582,1.1999999996110209,0.8297812651989073,6.666666664505672,0.7582620662866825,5
slap-2m,2022-10-07/10072022140918,0.775634792004322,2.1666666659643434,0.2902214567694644,11.36666666298217,0.7129421495273719,6
slap-2m,2022-10-07/10072022140918,0.7914100486223663,1.666666666126418,2.0570369737439615,0.13333333329011343,0.870627744177494,7
slap-2m,2022-10-07/10072022161055,0.006575702778234424,0.9666666663488411,0.02973656549003656,0.0,0.7859902213542931,1
slap-2m,2022-10-07/10072022161055,0.014795331251027454,0.2999999999013645,2.1666225440419042,8.833333330429065,0.8060125109408847,2
slap-2m,2022-10-07/10072022161055,0.02126143898295797,10.499999996547757,0.24046170282744792,12.933333329081046,0.6655911263299459,3
slap-2m,2022-10-07/10072022161055,0.046742287248616364,0.399999999868486,0.5441675094106283,28.43333332398488,0.39387162563401784,4
slap-2m,2022-10-07/10072022161055,0.08214148720477835,1.7333333327634393,2.1923857845588097,49.96666665023837,0.4578789880428228,5
slap-2m,2022-10-07/10072022161055,0.088443202367253,8.833333330429065,0.3103494580812441,49.96666665023837,0.9686961377744497,6
slap-2m,2022-10-07/10072022161055,0.10488245931283906,0.6999999997698505,0.9878063354543626,63.566666645766894,0.882119890664117,7
slap-2m,2022-10-07/10072022161055,0.1064715874842457,0.599999999802729,0.8815465196984007,63.566666645766894,0.8047757630273705,8
slap-2m,2022-10-07/10072022161055,0.10827990574826017,1.0666666663159625,1.4851071851277278,63.566666645766894,0.6042426787188059,9
slap-2m,2022-10-07/10072022161055,0.11923941037865088,12.866666662436298,0.03390316591909466,72.53333330948546,0.8256488195064475,10
slap-2m,2022-10-07/10072022161055,0.1471861471861472,1.4666666661844485,0.22796835036623259,16.999999994410654,0.9329332380581488,11
slap-2m,2022-10-07/10072022161055,0.1536522549180777,15.033333328390597,0.014306938935752026,3.933333332040112,0.976846194620437,12
slap-2m,2022-10-07/10072022161055,0.18022905364677516,1.8333333327305608,1.3692428667191165,20.09999999339142,0.7915799469520632,13
slap-2m,2022-10-07/10072022161055,0.18801030193435256,2.4666666658556635,0.4809622174735699,24.833333325168503,0.7877603732289955,14
slap-2m,2022-10-07/10072022161055,0.20642226971340896,0.46666666651323363,2.566224360218578,0.03333333332237383,0.7995569753927403,15
slap-2m,2022-10-07/10072022161055,0.21135404679708478,13.899999995429887,0.0025372893763696614,3.0333333323360185,0.9903074436524711,16
slap-2m,2022-10-07/10072022161055,0.23486218422927282,5.333333331579813,0.6246397546655892,14.299999995298373,0.5465097216638801,17
slap-2m,2022-10-07/10072022161055,0.24615047399857526,0.8999999997040935,0.7017274128896347,21.16666665970738,0.4685405012038167,18
slap-2m,2022-10-07/10072022161055,0.26100060277275466,2.599999999145159,0.09918129235000386,30.19999999007069,0.6413454476874245,19
slap-2m,2022-10-07/10072022161055,0.2690010411529399,1.8333333327305608,0.8050436213512674,35.06666665513727,0.9259718893597984,20
slap-2m,2022-10-07/10072022161055,0.27261767768096884,3.7999999987506166,0.2234569596273844,35.06666665513727,0.27391527021556483,21
slap-2m,2022-10-07/10072022161055,0.29793413337717134,20.09999999339142,0.023214936749601685,52.66666664935065,0.8677529362232997,22
slap-2m,2022-10-07/10072022161055,0.34626554879719434,6.399999997895776,0.044422280214691516,22.833333325826075,0.7588145471658408,23
slap-2m,2022-10-07/10072022161055,0.36363636363636365,9.99999999671215,0.06422921746682803,39.966666653526225,0.8308016646235353,24
slap-2m,2022-10-07/10072022161055,0.3816099512302044,3.0666666656583925,2.035202182437222,39.966666653526225,0.6034727039709951,25
slap-2m,2022-10-07/10072022161055,0.3963504849580799,52.76666664931778,0.03229131618644044,39.966666653526225,0.3429328462861666,26
