lag_s,near_p25,near_p50,near_p75,far_p50,null_p50,null_p25,null_p75
-4.743403205261447,0.841632154493439,1.237338535073138,1.7349477008161895,0.8938769582855955,1.0104935157307033,0.9671552459617045,1.0498127182342691
-4.73674112210799,0.841632154493439,1.237338535073138,1.7349477008161895,0.8938769582855955,1.0077108177130487,0.9707295762444978,1.0460095746056617
-4.730079038954533,0.841632154493439,1.237338535073138,1.7581856376883365,0.8938769582855955,1.009329069116022,0.9710532659972226,1.0484839434063933
-4.723416955801076,0.841632154493439,1.237338535073138,1.7586362513033258,0.8997470371180628,1.0079551538122735,0.9731492536561923,1.0490330786422912
-4.716754872647619,0.7658392238312681,1.237338535073138,1.7586362513033258,0.8997470371180628,1.0073095901407392,0.9761208909627821,1.0516234799951105
-4.710092789494162,0.7658392238312681,1.237338535073138,1.7586362513033258,0.8785384900149192,1.006984427013653,0.9742657279083826,1.0503050779699585
-4.703430706340705,0.7658392238312681,1.237338535073138,1.7586362513033258,0.8746861284433891,1.007489464233816,0.9705570588903925,1.0513716403440672
-4.696768623187247,0.7658392238312681,1.237338535073138,1.7586362513033258,0.8721364722963657,1.010800397901063,0.9738124399922212,1.0468139349250487
-4.69010654003379,0.6992207152257743,1.237338535073138,1.7586362513033258,0.8721364722963657,1.013699536595186,0.9740418078176472,1.0463511677095152
-4.683444456880333,0.6914882316560071,1.237338535073138,1.7586362513033258,0.8702352181260138,1.0172957282430009,0.9738615514711604,1.0521162681402316
-4.676782373726876,0.6908955898498708,1.237338535073138,1.7586362513033258,0.8702352181260138,1.016082436593161,0.9727899952086893,1.0523463639492225
-4.670120290573419,0.6987170187569729,1.2667165264525004,1.7586362513033258,0.8756823161075665,1.0174630714946389,0.9707634103004485,1.053198729308607
-4.663458207419962,0.6987170187569729,1.2677264919365188,1.7586362513033258,0.8761540755181123,1.0180465122158775,0.9651342070425357,1.057762662536169
-4.6567961242665055,0.6987170187569729,1.322763653683298,1.7586362513033258,0.8742999056951799,1.0129004791621683,0.9669301904345922,1.0601877945230336
-4.650134041113048,0.6987170187569729,1.3235262349218755,1.7586362513033258,0.8742999056951799,1.012998185414763,0.9723959989218588,1.0591572793105566
-4.643471957959591,0.7625403981411034,1.3235262349218755,1.7586362513033258,0.8742999056951799,1.0099655168860733,0.9724572251814634,1.0573790059720471
-4.636809874806134,0.8405826758056618,1.3235262349218755,1.7586362513033258,0.8793487043531316,1.0121840305327636,0.9692255048631431,1.058252786658428
-4.630147791652677,0.8411971868147212,1.3235262349218755,1.7586362513033258,0.8793487043531316,1.0119813726166864,0.9703127863308086,1.058301358017584
-4.62348570849922,0.7625403981411034,1.2677264919365188,1.7139917009277168,0.89180912937756,1.010604971464932,0.969599457209958,1.0554401508638294
-4.616823625345763,0.7354741855572593,1.1989251227702915,1.6903031504405805,0.8976792082100272,1.0074218619998243,0.9627463171745207,1.0572465321726299
-4.610161542192305,0.73485509375949,1.1984775284191698,1.6903031504405805,0.8882483787749171,1.01018156997413,0.9658558589858701,1.0546830687395423
-4.603499459038848,0.73485509375949,1.1984775284191698,1.6903031504405805,0.8981474312366505,1.0045282687953025,0.9742676324365566,1.0573727488525158
-4.596837375885391,0.73485509375949,1.1984775284191698,1.6903031504405805,0.8974119121967047,1.0079699328763023,0.971955687979238,1.059031809439341
-4.590175292731934,0.73485509375949,1.201854727252395,1.6903031504405805,0.8905668336628025,1.008508818818336,0.9717145405450989,1.0591091795055547
-4.583513209578477,0.73485509375949,1.2283474103939107,1.6903031504405805,0.8998004953397197,1.0057750557042167,0.9708113118307984,1.0596282317269714
-4.57685112642502,0.73485509375949,1.2285295529184435,1.6903031504405805,0.8998004953397197,1.0045613595506038,0.9740196925599867,1.057285310480869
-4.570189043271563,0.73485509375949,1.1984775284191698,1.6903031504405805,0.9000677913530423,1.0075692548868296,0.9706448979675844,1.0529642519242042
-4.563526960118105,0.73485509375949,1.1656695463492794,1.6545876353034097,0.9000677913530423,1.0084894341222777,0.9693388646441079,1.0536742442010427
-4.5568648769646485,0.73485509375949,1.1984775284191698,1.6545876353034097,0.9000677913530423,1.007956235362431,0.9683263175494776,1.0508949160849372
-4.5502027938111915,0.73485509375949,1.1296697004600011,1.5807100032206856,0.9000677913530423,1.0095686557794614,0.9743875880458477,1.051103488873879
-4.543540710657735,0.73485509375949,1.2020371345189704,1.5803043986716614,0.9000677913530423,1.0087950466806177,0.9757935453304426,1.0465649792740943
-4.536878627504278,0.73485509375949,1.2021573383074964,1.5296476382336688,0.9000677913530423,1.005788097011025,0.9757935453304426,1.045351645427146
-4.530216544350821,0.73485509375949,1.2026037223692883,1.548904309609072,0.9000677913530423,1.0111168752204622,0.9727127368807764,1.0451123038669463
-4.523554461197364,0.73485509375949,1.2020371345189704,1.549187574058836,0.9000677913530423,1.0148847794961644,0.9729982526968102,1.0457960311749679
