lag_s,male_p25,male_p50,male_p75,female_p25,female_p50,female_p75,far_p50,null_p50,null_p25,null_p75
-4.696768623187247,0.7145695963453751,1.0859522265762416,1.513334980464775,1.1226314830268673,1.615139663802228,1.9876680752977332,0.8721364722963657,1.010800397901063,0.9738124399922212,1.0468139349250487
-4.69010654003379,0.7145695963453751,1.0861388697154806,1.513334980464775,1.16550585191671,1.615139663802228,1.9876680752977332,0.8721364722963657,1.013699536595186,0.9740418078176472,1.0463511677095152
-4.683444456880333,0.7588866366002288,1.0861388697154806,1.513334980464775,1.1658096169894392,1.615139663802228,1.9876680752977332,0.8702352181260138,1.0172957282430009,0.9738615514711604,1.0521162681402316
-4.676782373726876,0.8154711656868128,1.1136826115482261,1.513334980464775,1.122934385130642,1.615139663802228,1.9245093261352941,0.8702352181260138,1.016082436593161,0.9727899952086893,1.0523463639492225
-4.670120290573419,0.8288611409365106,1.2181850271778147,1.513334980464775,1.1226314830268673,1.6205133743744824,1.923549750288129,0.8756823161075665,1.0174630714946389,0.9707634103004485,1.053198729308607
-4.663458207419962,0.8295402830147366,1.2183706113488872,1.513334980464775,1.1226314830268673,1.6205133743744824,1.8603882672913739,0.8761540755181123,1.0180465122158775,0.9651342070425357,1.057762662536169
-4.6567961242665055,0.8295402830147366,1.2183706113488872,1.513334980464775,1.1226314830268673,1.6205133743744824,1.8594314252785247,0.8742999056951799,1.0129004791621683,0.9669301904345922,1.0601877945230336
-4.650134041113048,0.8373030956242671,1.2183706113488872,1.513334980464775,1.1226314830268673,1.6205133743744824,1.8594314252785247,0.8742999056951799,1.012998185414763,0.9723959989218588,1.0591572793105566
-4.643471957959591,0.8389173606330231,1.2183706113488872,1.543692557063866,1.1226314830268673,1.6205133743744824,1.8594314252785247,0.8742999056951799,1.0099655168860733,0.9724572251814634,1.0573790059720471
-4.636809874806134,0.8389173606330231,1.2183706113488872,1.6504241650082054,1.1226314830268673,1.6205133743744824,1.8594314252785247,0.8793487043531316,1.0121840305327636,0.9692255048631431,1.058252786658428
-4.630147791652677,0.8389173606330231,1.2183706113488872,1.6504241650082054,1.1226314830268673,1.6205133743744824,1.9225997428610913,0.8793487043531316,1.0119813726166864,0.9703127863308086,1.058301358017584
-4.62348570849922,0.8389173606330231,1.2183706113488872,1.6504241650082054,1.1226314830268673,1.6205133743744824,1.923549750288129,0.89180912937756,1.010604971464932,0.969599457209958,1.0554401508638294
-4.616823625345763,0.8296241975449348,1.2039084186849447,1.6504241650082054,1.1226314830268673,1.615139663802228,1.923549750288129,0.8976792082100272,1.0074218619998243,0.9627463171745207,1.0572465321726299
-4.610161542192305,0.8296241975449348,1.203085644404082,1.5481472591300443,1.079751936323286,1.615139663802228,1.923549750288129,0.8882483787749171,1.01018156997413,0.9658558589858701,1.0546830687395423
