speed_bl_s_t0,speed_bl_s_t1,speed_rel_t0,speed_rel_t1
0.39058942499362986,0.32774039957436135,0.8406356170330433,0.2754932675196215
0.719264684419112,0.33346812977574875,1.5480181313321488,0.28030790468580646
0.20554944672144726,0.21725434859757475,0.4423882852903725,0.18262048394315472
2.0806407544434915,0.7038856810445956,4.478003275342712,0.5916748941634582
0.09385725522245185,0.6250889788958541,0.20200176094946867,0.5254396635574071
0.3649249262062637,1.1723051215489297,0.7853998876624563,0.985420683214321
0.2558125767774192,0.9960575752442845,0.5505657592434965,0.837269852597036
0.08563719722836109,0.2857438114147669,0.18431036153684355,0.24019161623772808
0.7148092283054093,2.551689815648293,1.5384289953759789,2.1449090985500874
0.7337996057651475,0.4914073030043336,1.579300526072996,0.413069013656805
0.16539011755112346,1.1595852256223242,0.35595644587925984,0.9747285448759255
0.18809433660429536,1.376957323835695,0.40482099256617493,1.1574480072375082
0.3915106057606068,0.6046863031343044,0.8426182036390665,0.5082895050203683
0.6413520550748049,0.3499769704344675,1.5393837015520646,0.855653966427401
1.1854315134988411,0.8110660191535003,2.8452921242662432,1.9829643518018951
0.33404899436202734,0.1397101872074554,0.8017898646645556,0.3415755490596152
0.30745478505811824,0.1831589279209233,0.7379580081449301,0.4478027881879562
0.24272222310115008,0.0965816607497783,0.5825858532609117,0.23613119743879746
1.1252284168647864,0.11977680970363128,2.7007916661978295,0.29284070372316884
0.4009520834935488,0.15084710535358867,0.9623717544045627,0.36880404976263664
1.4769057804174908,0.622149221276917,3.544893431171032,1.5210842251547325
0.1664242264859961,0.12270672197613736,0.3994541527836388,0.30000400665176413
0.4488767920713855,0.2167913193136753,1.077401424462686,0.5300301674921484
0.9857854501363457,0.4054356751062149,2.3660983747686912,0.9912442041690357
0.8559035466692283,0.3062039440376603,2.0543537038944097,0.748633885613333
1.4466628847732368,0.12953735616215767,3.472303937968154,0.31670413188351076
0.3364211241505683,0.4467669300640234,0.8074834894148812,1.0922944309830114
1.9376191608352136,0.5352661959447677,4.6507052287480715,1.3086650904088757
0.5379824699081783,0.45153208961389557,1.2912743310704449,1.1039447051837563
0.22272806352598662,0.06349789559485307,0.5345955441433276,0.15524514701090203
0.25920875301877844,0.0902389414792085,0.6221570922544275,0.2206239687915491
1.2401513029675624,0.7222169270073323,2.9766314587144427,1.765738406866248
0.39119585483687447,0.09569597528763038,0.9389546946729181,0.23396579701901227
0.4247893305363333,0.12727503586013245,1.0195863049734426,0.3111730155436155
0.27257160117381024,0.3084222226086657,0.6542308191465503,0.7540573249201118
0.2868612646387761,0.12421790996895206,0.6885291033175845,0.30369868975752434
0.044628049899549924,0.06654295229425536,0.10711697593205113,0.16268996499308344
0.5486367284859125,0.08706023124508314,1.3168468569194067,0.21285238308813487
0.2080773293112704,0.09719710630426952,0.4994306120479984,0.23763589195960202
0.36254123043572895,0.190430745847383,0.8701773961078193,0.4655815575858078
0.5247245178208773,0.5624427017780159,1.2594523774372426,1.3751085623350106
0.48564873375037815,0.1257634471675941,1.1656620408389164,0.3074773527725149
0.34759758569958116,0.11422227832555208,0.834309415383992,0.2792605050049538
1.3675219908181309,0.1696777246306428,3.282348668757173,0.4148427764099738
0.2477548965836463,0.17173032636744315,0.5946653585386867,0.41986115466328766
