dataset,session_name,cell,idf1,accuracy,grouping_accuracy,frames_perfectly_grouped,switches,sw_per_100k,coverage,n_gt_dets,identities,animals,frames,runtimeSeconds,fps
soc1,2022_09_24_M5_M1,C7d_cams3_drop25,0.967669,0.999989,0.999989,0.999954,0,0.0,0.937383,400256,2,2,89000,57.086,1558.6
soc1,2022_09_24_M5_M1,C7d_cams4_drop25,0.992262,0.999994,0.999994,0.999977,2,0.374,0.984654,534291,2,2,89000,62.343,1427.6
soc1,2022_09_24_M5_M1,C7d_cams5_drop25,0.998034,0.999992,0.999992,0.999955,1,0.15,0.996091,667128,2,2,89000,67.688,1314.9
soc1,2022_09_24_M5_M1,C7d_cams6_drop25,0.999501,0.999996,0.999996,0.999978,0,0.0,0.99901,800843,2,2,89000,81.93,1086.3
soc1,2022_09_24_M5_M1,C7e_cams2_s3drop25,0.857368,1.0,1.0,1.0,0,0.0,0.750345,267277,2,2,89000,42.191,2101.6
soc1,2022_09_24_M5_M1,C7e_cams3_s3drop25,0.967262,0.999992,0.999992,0.999977,2,0.5,0.936615,400046,2,2,89000,55.863,1592.7
soc1,2022_09_24_M5_M1,C7e_cams4_s3drop25,0.992013,0.999994,0.999994,0.999966,1,0.187,0.984163,534003,2,2,89000,62.963,1413.5
soc1,2022_09_24_M5_M1,C7e_cams5_s3drop25,0.998053,0.999991,0.999991,0.999944,2,0.3,0.996131,667079,2,2,89000,70.578,1261.0
soc1,2022_09_24_M5_M1,C7f_cams2_s3drop10,0.947288,0.999997,0.999997,0.999988,2,0.624,0.899861,320505,2,2,89000,43.658,2038.3
soc1,2022_09_24_M5_M1,C7f_cams3_s3drop10,0.994924,0.999994,0.999994,0.999978,0,0.0,0.989911,481221,2,2,89000,56.957,1562.6
soc1,2022_09_24_M5_M1,C7f_cams4_s3drop10,0.999514,0.999997,0.999997,0.999978,0,0.0,0.999035,641615,2,2,89000,62.488,1424.3
soc1,2022_09_24_M5_M1,C7f_cams5_s3drop10,0.99994,0.999996,0.999996,0.999978,0,0.0,0.999888,801232,2,2,89000,75.607,1177.1
soc1,2022_09_24_M5_M1,C8_drop50_sigma0,0.983999,0.999944,0.999963,0.999852,9,1.687,0.968609,533362,2,2,89000,66.078,1346.4
soc1,2022_09_25_M1_M4,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,83.143,1070.4
soc1,2022_09_25_M1_M4,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,81.801,1088.0
soc1,2022_09_25_M1_M4,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,82.119,1083.8
soc1,2022_09_25_M1_M4,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,81.184,1096.3
soc1,2022_09_25_M1_M4,C1_sigma20,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,84.279,1056.0
soc1,2022_09_25_M1_M4,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,81.383,1093.6
soc1,2022_09_25_M1_M4,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,85.701,1038.5
soc1,2022_09_25_M1_M4,C2_drop0.1,0.999995,0.999999,,,0,0.0,0.999993,961128,2,2,89000,79.144,1124.5
soc1,2022_09_25_M1_M4,C2_drop0.25,0.861751,0.862146,,,5,0.624,0.999085,801049,2,2,89000,76.752,1159.6
soc1,2022_09_25_M1_M4,C2_drop0.5,0.848004,0.861897,,,12,2.251,0.968272,533058,2,2,89000,63.612,1398.8
soc1,2022_09_25_M1_M4,C2b_nodedrop0.25,0.999998,0.999998,,,0,0.0,1.0,1068000,2,2,89000,81.548,1091.4
soc1,2022_09_25_M1_M4,C2b_nodedrop0.5,0.999994,0.999994,,,0,0.0,1.0,1068000,2,2,89000,70.577,1261.0
soc1,2022_09_25_M1_M4,C3_occl0.25,0.999927,0.999998,,,0,0.0,0.999857,1016432,2,2,89000,83.235,1069.3
soc1,2022_09_25_M1_M4,C3_occl0.5,0.998312,0.999982,,,10,1.036,0.996664,965054,2,2,89000,81.155,1096.6
soc1,2022_09_25_M1_M4,C4_com_sigma0,0.559526,0.559526,,,4,0.37,1.0,1080000,2,2,90000,23.03,3907.9
soc1,2022_09_25_M1_M4,C4_com_sigma3,0.5595,0.5595,,,4,0.37,1.0,1080000,2,2,90000,22.268,4041.7
soc1,2022_09_25_M1_M4,C4u_comused_sigma0,0.99998,0.99998,0.99998,0.999878,0,0.0,1.0,1080000,2,2,90000,18.609,4836.4
soc1,2022_09_25_M1_M4,C4u_comused_sigma3,0.999763,0.999763,0.999763,0.998578,0,0.0,1.0,1080000,2,2,90000,18.725,4806.4
soc1,2022_09_25_M1_M4,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,42.516,2093.3
soc1,2022_09_25_M1_M4,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,57.141,1557.6
soc1,2022_09_25_M1_M4,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,64.073,1389.0
soc1,2022_09_25_M1_M4,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,72.238,1232.0
soc1,2022_09_25_M1_M4,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,41.779,2130.3
soc1,2022_09_25_M1_M4,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,51.945,1713.4
soc1,2022_09_25_M1_M4,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,63.708,1397.0
soc1,2022_09_25_M1_M4,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,72.576,1226.3
soc1,2022_09_25_M1_M4,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,49.695,1790.9
soc1,2022_09_25_M1_M4,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,63.57,1400.0
soc1,2022_09_25_M1_M4,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,72.332,1230.4
soc1,2022_09_25_M1_M4,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,75.689,1175.9
soc1,2022_09_25_M1_M4,C7d_cams2_drop25,0.856324,0.998833,0.998833,0.997526,179,66.992,0.750278,267197,2,2,89000,42.573,2082.2
soc1,2022_09_25_M1_M4,C7d_cams3_drop25,0.968101,0.999995,0.999995,0.999977,2,0.499,0.938184,400590,2,2,89000,58.442,1522.5
soc1,2022_09_25_M1_M4,C7d_cams4_drop25,0.855316,0.8621,0.99999,0.999955,2,0.375,0.984386,533994,2,2,89000,66.671,1334.9
soc1,2022_09_25_M1_M4,C7d_cams5_drop25,0.998075,0.999994,0.999994,0.999955,0,0.0,0.996169,667400,2,2,89000,76.199,1168.0
soc1,2022_09_25_M1_M4,C7d_cams6_drop25,0.999509,0.999995,0.999995,0.999966,0,0.0,0.999029,801075,2,2,89000,82.545,1078.2
soc1,2022_09_25_M1_M4,C7e_cams2_s3drop25,0.856369,0.99999,0.99999,0.999972,4,1.501,0.748829,266571,2,2,89000,42.17,2101.3
soc1,2022_09_25_M1_M4,C7e_cams3_s3drop25,0.83272,0.860475,0.998445,0.995694,235,58.658,0.937505,400626,2,2,89000,57.283,1553.3
soc1,2022_09_25_M1_M4,C7e_cams4_s3drop25,0.992157,0.999994,0.999994,0.999966,2,0.375,0.984448,533875,2,2,89000,68.017,1308.5
soc1,2022_09_25_M1_M4,C7e_cams5_s3drop25,0.997919,0.999997,0.999997,0.999989,0,0.0,0.995852,667340,2,2,89000,69.367,1283.0
soc1,2022_09_25_M1_M4,C7f_cams2_s3drop10,0.947738,1.0,1.0,1.0,0,0.0,0.900666,320516,2,2,89000,43.078,2065.7
soc1,2022_09_25_M1_M4,C7f_cams3_s3drop10,0.9949,1.0,1.0,1.0,0,0.0,0.989851,480244,2,2,89000,60.166,1479.2
soc1,2022_09_25_M1_M4,C7f_cams4_s3drop10,0.999507,1.0,1.0,1.0,0,0.0,0.999014,640776,2,2,89000,66.936,1329.6
soc1,2022_09_25_M1_M4,C7f_cams5_s3drop10,0.999939,0.999998,0.999998,0.999978,0,0.0,0.999884,801484,2,2,89000,76.085,1169.7
soc1,2022_09_25_M1_M4,C8_drop50_sigma0,0.849401,0.86309,0.99994,0.999773,9,1.686,0.968775,533827,2,2,89000,64.211,1385.9
soc1,2022_09_25_M5_M3,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,84.167,1057.4
soc1,2022_09_25_M5_M3,C1_sigma1,0.999998,0.999998,,,0,0.0,1.0,1068000,2,2,89000,85.622,1039.5
soc1,2022_09_25_M5_M3,C1_sigma10,0.748442,0.748442,,,24,2.247,1.0,1068000,2,2,89000,82.8,1074.9
soc1,2022_09_25_M5_M3,C1_sigma2,0.999998,0.999998,,,0,0.0,1.0,1068000,2,2,89000,81.817,1087.8
soc1,2022_09_25_M5_M3,C1_sigma20,0.719624,0.719624,,,150,14.045,1.0,1068000,2,2,89000,86.112,1033.5
soc1,2022_09_25_M5_M3,C1_sigma3,0.999996,0.999996,,,0,0.0,1.0,1068000,2,2,89000,74.925,1187.9
soc1,2022_09_25_M5_M3,C1_sigma5,0.999976,0.999976,,,0,0.0,1.0,1068000,2,2,89000,86.061,1034.2
soc1,2022_09_25_M5_M3,C2_drop0.1,0.999964,0.999971,,,0,0.0,0.999985,961097,2,2,89000,81.011,1098.6
soc1,2022_09_25_M5_M3,C2_drop0.25,0.730822,0.731176,,,24,2.995,0.999032,801270,2,2,89000,72.711,1224.0
soc1,2022_09_25_M5_M3,C2_drop0.5,0.934522,0.949609,,,118,22.072,0.968721,534616,2,2,89000,59.957,1484.1
soc1,2022_09_25_M5_M3,C2b_nodedrop0.25,0.982429,0.982429,,,8,0.749,1.0,1068000,2,2,89000,75.918,1172.3
soc1,2022_09_25_M5_M3,C2b_nodedrop0.5,0.599966,0.599966,,,104,9.738,1.0,1068000,2,2,89000,68.829,1293.1
soc1,2022_09_25_M5_M3,C3_occl0.25,0.999817,0.999894,,,20,1.962,0.999845,1019307,2,2,89000,82.764,1075.3
soc1,2022_09_25_M5_M3,C3_occl0.5,0.880063,0.881478,,,94,9.68,0.996794,971043,2,2,89000,78.867,1128.5
soc1,2022_09_25_M5_M3,C4_com_sigma0,0.768296,0.768296,,,46,4.259,1.0,1080000,2,2,90000,22.484,4002.8
soc1,2022_09_25_M5_M3,C4_com_sigma3,0.803211,0.803211,,,54,5.0,1.0,1080000,2,2,90000,23.841,3775.0
soc1,2022_09_25_M5_M3,C4u_comused_sigma0,0.999978,0.999978,0.999978,0.999867,0,0.0,1.0,1080000,2,2,90000,18.515,4860.9
soc1,2022_09_25_M5_M3,C4u_comused_sigma3,0.999839,0.999839,0.999839,0.999033,0,0.0,1.0,1080000,2,2,90000,18.574,4845.5
soc1,2022_09_25_M5_M3,C7_cams2,0.999994,0.999994,0.999994,0.999989,2,0.562,1.0,356000,2,2,89000,41.041,2168.6
soc1,2022_09_25_M5_M3,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,53.363,1667.8
soc1,2022_09_25_M5_M3,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,64.153,1387.3
soc1,2022_09_25_M5_M3,C7_cams5,0.999998,0.999998,0.999998,0.999989,0,0.0,1.0,890000,2,2,89000,72.159,1233.4
soc1,2022_09_25_M5_M3,C7b_cams2_sigma10,0.530753,0.530753,0.998865,0.99773,76,21.348,1.0,356000,2,2,89000,41.553,2141.8
soc1,2022_09_25_M5_M3,C7b_cams3_sigma10,0.825682,0.825682,0.98767,0.963011,68,12.734,1.0,534000,2,2,89000,52.819,1685.0
soc1,2022_09_25_M5_M3,C7b_cams4_sigma10,0.748379,0.748379,0.99943,0.998438,50,7.022,1.0,712000,2,2,89000,63.41,1403.6
soc1,2022_09_25_M5_M3,C7b_cams5_sigma10,0.999254,0.999254,0.999674,0.998787,44,4.944,1.0,890000,2,2,89000,71.787,1239.8
soc1,2022_09_25_M5_M3,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,47.461,1875.2
soc1,2022_09_25_M5_M3,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,67.772,1313.2
soc1,2022_09_25_M5_M3,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,69.533,1280.0
soc1,2022_09_25_M5_M3,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,83.195,1069.8
soc1,2022_09_25_M5_M3,C7d_cams2_drop25,0.478454,0.557782,0.998419,0.996747,174,65.179,0.750975,266957,2,2,89000,40.977,2162.7
soc1,2022_09_25_M5_M3,C7d_cams3_drop25,0.68772,0.710307,0.99975,0.999114,68,16.968,0.938362,400759,2,2,89000,57.304,1552.7
soc1,2022_09_25_M5_M3,C7d_cams4_drop25,0.959396,0.967021,0.999867,0.999369,32,5.995,0.984353,533774,2,2,89000,71.438,1245.8
soc1,2022_09_25_M5_M3,C7d_cams5_drop25,0.523778,0.524836,0.999825,0.999168,38,5.694,0.995977,667378,2,2,89000,68.855,1292.6
soc1,2022_09_25_M5_M3,C7d_cams6_drop25,0.763858,0.764218,0.999859,0.999236,20,2.496,0.999057,801285,2,2,89000,75.053,1185.8
soc1,2022_09_25_M5_M3,C7e_cams2_s3drop25,0.483863,0.565554,0.998719,0.997271,170,63.83,0.747574,266331,2,2,89000,44.971,1971.3
soc1,2022_09_25_M5_M3,C7e_cams3_s3drop25,0.534082,0.55189,0.999712,0.999102,62,15.488,0.937483,400309,2,2,89000,56.409,1577.3
soc1,2022_09_25_M5_M3,C7e_cams4_s3drop25,0.725341,0.731144,0.999812,0.999099,45,8.433,0.984253,533609,2,2,89000,62.207,1430.7
soc1,2022_09_25_M5_M3,C7e_cams5_s3drop25,0.762307,0.763801,0.999851,0.999225,28,4.198,0.996094,666973,2,2,89000,73.464,1211.5
soc1,2022_09_25_M5_M3,C7f_cams2_s3drop10,0.715016,0.754305,0.999495,0.998998,48,14.967,0.900984,320707,2,2,89000,47.152,1887.4
soc1,2022_09_25_M5_M3,C7f_cams3_s3drop10,0.904446,0.90903,0.999876,0.999573,16,3.328,0.989964,480753,2,2,89000,60.766,1464.6
soc1,2022_09_25_M5_M3,C7f_cams4_s3drop10,0.514939,0.5152,0.999931,0.99964,6,0.937,0.99899,640601,2,2,89000,61.933,1437.0
soc1,2022_09_25_M5_M3,C7f_cams5_s3drop10,0.999926,0.999974,0.999974,0.999809,4,0.499,0.999905,801157,2,2,89000,75.044,1186.0
soc1,2022_09_25_M5_M3,C8_drop50_sigma0,0.59072,0.600174,0.999439,0.997874,101,18.874,0.968982,535114,2,2,89000,68.137,1305.9
soc1,2022_09_25_M6_M2,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,82.426,1079.8
soc1,2022_09_25_M6_M2,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,81.037,1098.3
soc1,2022_09_25_M6_M2,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,85.288,1043.5
soc1,2022_09_25_M6_M2,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,83.689,1063.5
soc1,2022_09_25_M6_M2,C1_sigma20,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,83.552,1065.2
soc1,2022_09_25_M6_M2,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,82.321,1081.1
soc1,2022_09_25_M6_M2,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,82.084,1084.3
soc1,2022_09_25_M6_M2,C2_drop0.1,0.999992,0.999996,,,0,0.0,0.999992,961300,2,2,89000,80.518,1105.3
soc1,2022_09_25_M6_M2,C2_drop0.25,0.94319,0.94367,,,6,0.749,0.998982,801476,2,2,89000,74.299,1197.9
soc1,2022_09_25_M6_M2,C2_drop0.5,0.984028,0.999847,,,24,4.49,0.968849,534551,2,2,89000,61.987,1435.3
soc1,2022_09_25_M6_M2,C2b_nodedrop0.25,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,75.074,1185.5
soc1,2022_09_25_M6_M2,C2b_nodedrop0.5,0.999996,0.999996,,,0,0.0,1.0,1068000,2,2,89000,75.017,1186.4
soc1,2022_09_25_M6_M2,C3_occl0.25,0.999968,0.99999,,,2,0.191,0.999954,1046947,2,2,89000,83.847,1061.5
soc1,2022_09_25_M6_M2,C3_occl0.5,0.999329,0.999965,,,18,1.754,0.998729,1026214,2,2,89000,81.973,1085.7
soc1,2022_09_25_M6_M2,C4_com_sigma0,0.863978,0.863978,,,6,0.556,1.0,1080000,2,2,90000,24.006,3749.1
soc1,2022_09_25_M6_M2,C4_com_sigma3,0.833372,0.833372,,,6,0.556,1.0,1080000,2,2,90000,23.427,3841.7
soc1,2022_09_25_M6_M2,C4u_comused_sigma0,0.999987,0.999987,0.999987,0.999922,0,0.0,1.0,1080000,2,2,90000,18.51,4862.2
soc1,2022_09_25_M6_M2,C4u_comused_sigma3,0.999924,0.999924,0.999924,0.999544,0,0.0,1.0,1080000,2,2,90000,20.229,4449.1
soc1,2022_09_25_M6_M2,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,40.849,2178.8
soc1,2022_09_25_M6_M2,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,52.688,1689.2
soc1,2022_09_25_M6_M2,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,58.94,1510.0
soc1,2022_09_25_M6_M2,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,64.954,1370.2
soc1,2022_09_25_M6_M2,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,41.548,2142.1
soc1,2022_09_25_M6_M2,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,56.518,1574.7
soc1,2022_09_25_M6_M2,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,60.715,1465.9
soc1,2022_09_25_M6_M2,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,73.182,1216.1
soc1,2022_09_25_M6_M2,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,47.936,1856.6
soc1,2022_09_25_M6_M2,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,67.255,1323.3
soc1,2022_09_25_M6_M2,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,67.815,1312.4
soc1,2022_09_25_M6_M2,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,77.921,1142.2
soc1,2022_09_25_M6_M2,C7d_cams2_drop25,0.479681,0.559431,0.998204,0.996435,225,84.251,0.750463,267059,2,2,89000,42.764,2073.3
soc1,2022_09_25_M6_M2,C7d_cams3_drop25,0.91399,0.944629,0.999424,0.99848,104,26.003,0.937167,399949,2,2,89000,59.619,1492.5
soc1,2022_09_25_M6_M2,C7d_cams4_drop25,0.98901,0.997011,0.997662,0.994626,376,70.447,0.984078,533738,2,2,89000,69.494,1280.7
soc1,2022_09_25_M6_M2,C7d_cams5_drop25,0.99795,0.999965,0.99997,0.99982,6,0.899,0.995977,667150,2,2,89000,75.866,1173.1
soc1,2022_09_25_M6_M2,C7d_cams6_drop25,0.999486,0.999971,0.999971,0.999787,4,0.5,0.99903,800710,2,2,89000,81.474,1092.4
soc1,2022_09_25_M6_M2,C7e_cams2_s3drop25,0.85806,0.999607,0.999736,0.999514,40,14.972,0.751924,267168,2,2,89000,44.604,1987.3
soc1,2022_09_25_M6_M2,C7e_cams3_s3drop25,0.967877,0.999963,0.999965,0.999873,8,1.998,0.937822,400444,2,2,89000,56.888,1564.2
soc1,2022_09_25_M6_M2,C7e_cams4_s3drop25,0.605292,0.610077,0.999766,0.999302,52,9.731,0.984435,534357,2,2,89000,65.493,1358.9
soc1,2022_09_25_M6_M2,C7e_cams5_s3drop25,0.608327,0.609545,0.999685,0.999067,44,6.595,0.996012,667193,2,2,89000,71.752,1240.4
soc1,2022_09_25_M6_M2,C7f_cams2_s3drop10,0.578165,0.610176,0.99999,0.999965,6,1.873,0.900309,320419,2,2,89000,43.324,2054.0
soc1,2022_09_25_M6_M2,C7f_cams3_s3drop10,0.994968,0.999994,0.999994,0.999966,0,0.0,0.99,480789,2,2,89000,57.505,1547.7
soc1,2022_09_25_M6_M2,C7f_cams4_s3drop10,0.999516,0.999995,0.999995,0.999966,0,0.0,0.999042,641022,2,2,89000,63.03,1412.0
soc1,2022_09_25_M6_M2,C7f_cams5_s3drop10,0.999944,0.999996,0.999996,0.999966,0,0.0,0.999895,800633,2,2,89000,74.73,1191.0
soc1,2022_09_25_M6_M2,C8_drop50_sigma0,0.928935,0.94363,0.999865,0.999386,21,3.926,0.969331,534875,2,2,89000,69.059,1288.5
soc1,2022_09_26_M1_M3,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,83.577,1064.9
soc1,2022_09_26_M1_M3,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,85.821,1037.0
soc1,2022_09_26_M1_M3,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,88.846,1001.7
soc1,2022_09_26_M1_M3,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,83.954,1060.1
soc1,2022_09_26_M1_M3,C1_sigma20,0.816594,0.816594,,,12,1.124,1.0,1068000,2,2,89000,83.468,1066.3
soc1,2022_09_26_M1_M3,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,84.193,1057.1
soc1,2022_09_26_M1_M3,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1068000,2,2,89000,83.951,1060.1
soc1,2022_09_26_M1_M3,C2_drop0.1,0.999985,0.999992,,,0,0.0,0.999986,960918,2,2,89000,77.824,1143.6
soc1,2022_09_26_M1_M3,C2_drop0.25,0.999467,0.999973,,,6,0.749,0.998989,801306,2,2,89000,76.976,1156.2
soc1,2022_09_26_M1_M3,C2_drop0.5,0.74637,0.758384,,,51,9.556,0.968812,533670,2,2,89000,59.52,1495.0
soc1,2022_09_26_M1_M3,C2b_nodedrop0.25,0.999994,0.999994,,,0,0.0,1.0,1068000,2,2,89000,82.668,1076.6
soc1,2022_09_26_M1_M3,C2b_nodedrop0.5,0.999949,0.999949,,,2,0.187,1.0,1068000,2,2,89000,68.071,1307.5
soc1,2022_09_26_M1_M3,C3_occl0.25,0.999927,0.999982,,,4,0.388,0.999891,1030084,2,2,89000,86.456,1029.4
soc1,2022_09_26_M1_M3,C3_occl0.5,0.883356,0.884413,,,36,3.628,0.997613,992297,2,2,89000,82.374,1080.4
soc1,2022_09_26_M1_M3,C4_com_sigma0,0.999837,0.999837,,,2,0.185,1.0,1080000,2,2,90000,22.789,3949.3
soc1,2022_09_26_M1_M3,C4_com_sigma3,0.85373,0.85373,,,12,1.111,1.0,1080000,2,2,90000,22.965,3919.0
soc1,2022_09_26_M1_M3,C4u_comused_sigma0,0.999985,0.999985,0.999985,0.999911,0,0.0,1.0,1080000,2,2,90000,18.048,4986.7
soc1,2022_09_26_M1_M3,C4u_comused_sigma3,0.999922,0.999922,0.999922,0.999533,0,0.0,1.0,1080000,2,2,90000,18.818,4782.7
soc1,2022_09_26_M1_M3,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,41.997,2119.2
soc1,2022_09_26_M1_M3,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,56.549,1573.9
soc1,2022_09_26_M1_M3,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,60.826,1463.2
soc1,2022_09_26_M1_M3,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,70.448,1263.3
soc1,2022_09_26_M1_M3,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,41.697,2134.4
soc1,2022_09_26_M1_M3,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,57.56,1546.2
soc1,2022_09_26_M1_M3,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,62.746,1418.4
soc1,2022_09_26_M1_M3,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,69.984,1271.7
soc1,2022_09_26_M1_M3,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,49.712,1790.3
soc1,2022_09_26_M1_M3,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,60.486,1471.4
soc1,2022_09_26_M1_M3,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,73.195,1215.9
soc1,2022_09_26_M1_M3,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,81.472,1092.4
soc1,2022_09_26_M1_M3,C7d_cams2_drop25,0.798405,0.931076,0.988993,0.977644,1368,512.296,0.750559,267033,2,2,89000,42.006,2109.6
soc1,2022_09_26_M1_M3,C7d_cams3_drop25,0.96787,0.999968,0.999971,0.999873,10,2.497,0.937798,400536,2,2,89000,58.131,1530.6
soc1,2022_09_26_M1_M3,C7d_cams4_drop25,0.939056,0.94649,0.999909,0.999707,22,4.117,0.984414,534398,2,2,89000,61.23,1453.5
soc1,2022_09_26_M1_M3,C7d_cams5_drop25,0.997992,0.999964,0.999964,0.999809,6,0.899,0.996064,667172,2,2,89000,75.821,1173.8
soc1,2022_09_26_M1_M3,C7d_cams6_drop25,0.999494,0.999969,0.999969,0.999809,3,0.374,0.999052,801400,2,2,89000,75.053,1185.8
soc1,2022_09_26_M1_M3,C7e_cams2_s3drop25,0.703103,0.820802,0.99998,0.999944,6,2.246,0.749176,267187,2,2,89000,44.336,2000
soc1,2022_09_26_M1_M3,C7e_cams3_s3drop25,0.96766,0.999965,0.999965,0.999862,10,2.497,0.93741,400429,2,2,89000,56.762,1567.5
soc1,2022_09_26_M1_M3,C7e_cams4_s3drop25,0.99196,0.999956,0.99996,0.999808,9,1.685,0.984134,534158,2,2,89000,67.396,1320.5
soc1,2022_09_26_M1_M3,C7e_cams5_s3drop25,0.998039,0.999971,0.999976,0.999854,4,0.599,0.996142,667887,2,2,89000,70.432,1263.6
soc1,2022_09_26_M1_M3,C7f_cams2_s3drop10,0.850061,0.89726,1.0,1.0,2,0.624,0.900051,320424,2,2,89000,46.225,1925.2
soc1,2022_09_26_M1_M3,C7f_cams3_s3drop10,0.994925,0.999992,0.999992,0.999966,2,0.416,0.989917,480423,2,2,89000,60.324,1475.4
soc1,2022_09_26_M1_M3,C7f_cams4_s3drop10,0.999476,0.999997,0.999997,0.999978,0,0.0,0.998959,640715,2,2,89000,68.517,1298.9
